Source,Target,Result,Type
10,462,425,undirected
10,463,425,undirected
10,469,11,undirected
10,470,97,undirected
10,474,448,undirected
10,484,448,undirected
10,488,571,undirected
10,489,571,undirected
10,497,448,undirected
10,502,11,undirected
10,503,448,undirected
10,505,426,undirected
10,508,409,undirected
10,510,571,undirected
10,511,571,undirected
10,512,409,undirected
10,513,409,undirected
10,514,409,undirected
10,515,426,undirected
10,516,426,undirected
10,517,426,undirected
10,518,448,undirected
10,519,73,undirected
10,520,443,undirected
10,524,448,undirected
10,532,551,undirected
10,537,425,undirected
10,539,97,undirected
10,544,409,undirected
10,545,39,undirected
10,547,571,undirected
10,548,97,undirected
10,549,448,undirected
10,550,448,undirected
10,553,11,undirected
10,554,11,undirected
10,555,82,undirected
10,556,97,undirected
10,557,409,undirected
10,558,426,undirected
10,559,11,undirected
10,567,571,undirected
10,579,571,undirected
10,580,409,undirected
10,583,448,undirected
10,585,409,undirected
10,586,11,undirected
10,588,571,undirected
10,589,571,undirected
10,591,426,undirected
10,593,448,undirected
10,594,571,undirected
10,596,545,undirected
10,599,448,undirected
10,602,448,undirected
10,605,448,undirected
10,606,448,undirected
10,610,425,undirected
10,615,448,undirected
10,620,571,undirected
10,621,11,undirected
10,623,426,undirected
10,624,73,undirected
10,625,73,undirected
10,632,426,undirected
10,634,448,undirected
10,635,11,undirected
10,637,571,undirected
10,638,571,undirected
10,641,11,undirected
10,643,409,undirected
10,646,448,undirected
10,647,448,undirected
10,648,409,undirected
10,649,11,undirected
10,719,39,undirected
11,8,571,undirected
11,9,39,undirected
11,16,69,undirected
11,24,39,undirected
11,28,426,undirected
11,30,39,undirected
11,36,39,undirected
11,45,613,undirected
11,62,386,undirected
11,70,73,undirected
11,71,73,undirected
11,74,426,undirected
11,75,571,undirected
11,89,73,undirected
11,96,39,undirected
11,97,39,undirected
11,98,39,undirected
11,99,39,undirected
11,108,39,undirected
11,123,571,undirected
11,124,508,undirected
11,131,73,undirected
11,132,39,undirected
11,135,39,undirected
11,139,39,undirected
11,140,73,undirected
11,146,39,undirected
11,150,73,undirected
11,152,73,undirected
11,153,39,undirected
11,154,39,undirected
11,157,571,undirected
11,158,571,undirected
11,167,426,undirected
11,177,73,undirected
11,180,571,undirected
11,191,613,undirected
11,193,73,undirected
11,196,73,undirected
11,197,39,undirected
11,199,73,undirected
11,203,39,undirected
11,205,73,undirected
11,206,73,undirected
11,211,613,undirected
11,215,39,undirected
11,227,73,undirected
11,228,39,undirected
11,237,426,undirected
11,238,571,undirected
11,241,39,undirected
11,243,73,undirected
11,244,426,undirected
11,249,73,undirected
11,257,426,undirected
11,258,73,undirected
11,263,426,undirected
11,265,73,undirected
11,270,73,undirected
11,273,571,undirected
11,274,571,undirected
11,275,508,undirected
11,283,508,undirected
11,286,508,undirected
11,289,73,undirected
11,292,73,undirected
11,297,508,undirected
11,351,39,undirected
11,355,508,undirected
11,359,39,undirected
11,361,73,undirected
11,366,426,undirected
11,368,39,undirected
11,371,613,undirected
11,388,508,undirected
11,393,73,undirected
11,394,508,undirected
11,398,73,undirected
11,405,508,undirected
11,406,508,undirected
11,408,508,undirected
11,410,508,undirected
11,411,508,undirected
11,412,508,undirected
11,413,508,undirected
11,414,508,undirected
11,416,508,undirected
11,417,508,undirected
11,418,508,undirected
11,419,508,undirected
11,420,508,undirected
11,421,508,undirected
11,422,508,undirected
11,423,508,undirected
11,425,613,undirected
11,430,73,undirected
11,431,73,undirected
11,432,73,undirected
11,435,73,undirected
11,438,508,undirected
11,441,409,undirected
11,444,73,undirected
11,445,73,undirected
11,446,73,undirected
11,449,73,undirected
11,450,73,undirected
11,451,73,undirected
11,452,73,undirected
11,454,426,undirected
11,455,426,undirected
11,456,426,undirected
11,457,426,undirected
11,458,613,undirected
11,459,613,undirected
11,460,613,undirected
11,461,613,undirected
11,462,613,undirected
11,463,613,undirected
11,470,39,undirected
11,474,73,undirected
11,484,73,undirected
11,488,571,undirected
11,489,571,undirected
11,497,73,undirected
11,503,73,undirected
11,505,426,undirected
11,508,409,undirected
11,510,571,undirected
11,511,571,undirected
11,512,508,undirected
11,513,508,undirected
11,514,508,undirected
11,515,426,undirected
11,516,426,undirected
11,517,426,undirected
11,518,73,undirected
11,519,73,undirected
11,520,443,undirected
11,524,73,undirected
11,537,613,undirected
11,539,39,undirected
11,544,508,undirected
11,545,39,undirected
11,547,571,undirected
11,548,39,undirected
11,549,73,undirected
11,550,73,undirected
11,556,39,undirected
11,557,508,undirected
11,558,426,undirected
11,567,571,undirected
11,579,571,undirected
11,580,508,undirected
11,583,73,undirected
11,585,508,undirected
11,588,571,undirected
11,589,571,undirected
11,591,426,undirected
11,593,73,undirected
11,594,571,undirected
11,596,39,undirected
11,599,73,undirected
11,602,73,undirected
11,605,73,undirected
11,606,73,undirected
11,610,613,undirected
11,615,73,undirected
11,620,571,undirected
11,623,426,undirected
11,624,73,undirected
11,625,73,undirected
11,632,426,undirected
11,634,73,undirected
11,637,571,undirected
11,638,571,undirected
11,643,508,undirected
11,646,73,undirected
11,647,73,undirected
11,648,508,undirected
11,719,39,undirected
12,2,551,undirected
12,15,473,undirected
12,40,473,undirected
12,41,551,undirected
12,68,473,undirected
12,101,473,undirected
12,133,473,undirected
12,142,473,undirected
12,154,473,undirected
12,157,473,undirected
12,165,33,undirected
12,168,473,undirected
12,172,473,undirected
12,176,473,undirected
12,210,473,undirected
12,214,473,undirected
12,215,473,undirected
12,242,473,undirected
12,244,473,undirected
12,264,551,undirected
12,272,473,undirected
12,291,473,undirected
12,357,473,undirected
12,395,551,undirected
12,409,473,undirected
12,417,473,undirected
12,433,551,undirected
12,519,473,undirected
12,532,551,undirected
12,555,473,undirected
12,644,473,undirected
13,5,650,undirected
13,15,467,undirected
13,40,272,undirected
13,68,467,undirected
13,89,520,undirected
13,101,272,undirected
13,103,595,undirected
13,133,272,undirected
13,142,272,undirected
13,154,272,undirected
13,157,272,undirected
13,165,465,undirected
13,168,467,undirected
13,172,272,undirected
13,176,272,undirected
13,177,520,undirected
13,186,595,undirected
13,193,520,undirected
13,210,272,undirected
13,214,272,undirected
13,215,272,undirected
13,242,272,undirected
13,244,272,undirected
13,261,595,undirected
13,272,467,undirected
13,291,467,undirected
13,357,467,undirected
13,390,467,undirected
13,407,467,undirected
13,409,467,undirected
13,417,272,undirected
13,449,520,undirected
13,473,467,undirected
13,486,117,undirected
13,503,520,undirected
13,518,520,undirected
13,519,467,undirected
13,555,467,undirected
13,593,520,undirected
13,644,272,undirected
13,714,467,undirected
15,12,473,undirected
15,13,467,undirected
15,15,473,undirected
15,40,473,undirected
15,41,473,undirected
15,43,473,undirected
15,46,529,undirected
15,47,529,undirected
15,61,529,undirected
15,62,467,undirected
15,63,467,undirected
15,65,529,undirected
15,66,473,undirected
15,68,473,undirected
15,78,473,undirected
15,91,529,undirected
15,93,473,undirected
15,100,473,undirected
15,101,473,undirected
15,107,473,undirected
15,110,473,undirected
15,113,529,undirected
15,117,467,undirected
15,118,473,undirected
15,120,473,undirected
15,121,529,undirected
15,125,467,undirected
15,127,473,undirected
15,133,473,undirected
15,138,473,undirected
15,142,473,undirected
15,147,473,undirected
15,151,473,undirected
15,154,473,undirected
15,156,473,undirected
15,157,473,undirected
15,160,473,undirected
15,161,473,undirected
15,165,473,undirected
15,166,473,undirected
15,168,473,undirected
15,172,473,undirected
15,176,473,undirected
15,182,473,undirected
15,185,473,undirected
15,186,467,undirected
15,188,529,undirected
15,189,529,undirected
15,195,473,undirected
15,201,529,undirected
15,202,529,undirected
15,207,467,undirected
15,210,473,undirected
15,214,473,undirected
15,215,473,undirected
15,224,473,undirected
15,225,473,undirected
15,226,473,undirected
15,231,473,undirected
15,234,473,undirected
15,235,473,undirected
15,236,473,undirected
15,239,473,undirected
15,242,473,undirected
15,244,473,undirected
15,248,529,undirected
15,250,473,undirected
15,255,529,undirected
15,256,473,undirected
15,262,473,undirected
15,266,473,undirected
15,267,473,undirected
15,272,473,undirected
15,280,473,undirected
15,282,529,undirected
15,290,473,undirected
15,291,473,undirected
15,293,473,undirected
15,294,473,undirected
15,299,473,undirected
15,300,467,undirected
15,334,301,undirected
15,352,473,undirected
15,354,473,undirected
15,357,473,undirected
15,362,473,undirected
15,369,473,undirected
15,376,473,undirected
15,389,473,undirected
15,399,473,undirected
15,403,529,undirected
15,409,473,undirected
15,417,473,undirected
15,434,473,undirected
15,464,467,undirected
15,465,467,undirected
15,466,467,undirected
15,468,467,undirected
15,469,473,undirected
15,481,529,undirected
15,483,529,undirected
15,487,529,undirected
15,491,467,undirected
15,502,473,undirected
15,519,473,undirected
15,521,467,undirected
15,522,467,undirected
15,527,529,undirected
15,528,529,undirected
15,538,467,undirected
15,552,467,undirected
15,553,473,undirected
15,554,473,undirected
15,555,473,undirected
15,559,473,undirected
15,575,529,undirected
15,577,467,undirected
15,581,467,undirected
15,586,473,undirected
15,595,467,undirected
15,597,529,undirected
15,598,529,undirected
15,604,529,undirected
15,621,473,undirected
15,629,529,undirected
15,635,473,undirected
15,636,467,undirected
15,641,473,undirected
15,642,529,undirected
15,644,473,undirected
15,649,473,undirected
16,4,69,undirected
16,7,69,undirected
16,9,470,undirected
16,10,69,undirected
16,11,69,undirected
16,24,470,undirected
16,30,470,undirected
16,31,69,undirected
16,39,69,undirected
16,45,462,undirected
16,73,69,undirected
16,81,69,undirected
16,89,449,undirected
16,94,69,undirected
16,97,69,undirected
16,108,470,undirected
16,122,69,undirected
16,132,470,undirected
16,135,470,undirected
16,138,69,undirected
16,139,470,undirected
16,146,470,undirected
16,153,470,undirected
16,154,470,undirected
16,168,69,undirected
16,177,449,undirected
16,191,462,undirected
16,193,449,undirected
16,197,470,undirected
16,200,69,undirected
16,203,470,undirected
16,211,462,undirected
16,215,470,undirected
16,228,470,undirected
16,241,470,undirected
16,254,22,undirected
16,296,69,undirected
16,298,69,undirected
16,353,69,undirected
16,357,69,undirected
16,359,470,undirected
16,383,69,undirected
16,386,69,undirected
16,387,149,undirected
16,409,69,undirected
16,424,69,undirected
16,425,69,undirected
16,426,69,undirected
16,427,69,undirected
16,442,69,undirected
16,443,69,undirected
16,448,69,undirected
16,459,462,undirected
16,460,462,undirected
16,461,462,undirected
16,462,458,undirected
16,463,462,undirected
16,503,449,undirected
16,537,462,undirected
16,539,470,undirected
16,545,69,undirected
16,548,470,undirected
16,555,69,undirected
16,556,470,undirected
16,561,69,undirected
16,571,69,undirected
16,603,69,undirected
16,610,462,undirected
16,706,69,undirected
16,711,69,undirected
16,712,69,undirected
17,2,551,undirected
17,4,10,undirected
17,5,377,undirected
17,7,10,undirected
17,9,470,undirected
17,24,470,undirected
17,30,470,undirected
17,40,401,undirected
17,41,551,undirected
17,45,462,undirected
17,89,449,undirected
17,108,470,undirected
17,122,10,undirected
17,132,470,undirected
17,135,470,undirected
17,138,10,undirected
17,139,470,undirected
17,146,470,undirected
17,153,470,undirected
17,154,470,undirected
17,167,401,undirected
17,177,449,undirected
17,191,462,undirected
17,193,449,undirected
17,197,470,undirected
17,200,10,undirected
17,203,470,undirected
17,211,462,undirected
17,215,470,undirected
17,228,470,undirected
17,241,470,undirected
17,264,551,undirected
17,283,643,undirected
17,296,10,undirected
17,298,10,undirected
17,359,470,undirected
17,387,149,undirected
17,394,643,undirected
17,395,551,undirected
17,406,643,undirected
17,410,643,undirected
17,411,643,undirected
17,412,643,undirected
17,414,643,undirected
17,416,643,undirected
17,417,643,undirected
17,418,643,undirected
17,420,643,undirected
17,421,643,undirected
17,422,643,undirected
17,425,458,undirected
17,433,551,undirected
17,448,458,undirected
17,459,462,undirected
17,460,462,undirected
17,461,462,undirected
17,462,458,undirected
17,463,462,undirected
17,503,449,undirected
17,514,643,undirected
17,532,551,undirected
17,537,462,undirected
17,539,470,undirected
17,544,643,undirected
17,548,470,undirected
17,556,470,undirected
17,558,401,undirected
17,561,10,undirected
17,580,643,undirected
17,585,643,undirected
17,591,401,undirected
17,603,10,undirected
17,610,462,undirected
18,2,551,undirected
18,4,10,undirected
18,5,377,undirected
18,7,10,undirected
18,9,470,undirected
18,24,470,undirected
18,30,470,undirected
18,40,401,undirected
18,41,551,undirected
18,45,462,undirected
18,89,449,undirected
18,108,470,undirected
18,122,10,undirected
18,132,470,undirected
18,135,470,undirected
18,138,10,undirected
18,139,470,undirected
18,146,470,undirected
18,153,470,undirected
18,154,470,undirected
18,167,401,undirected
18,177,449,undirected
18,191,462,undirected
18,193,449,undirected
18,197,470,undirected
18,200,10,undirected
18,203,470,undirected
18,211,462,undirected
18,215,470,undirected
18,228,470,undirected
18,241,470,undirected
18,264,551,undirected
18,283,643,undirected
18,296,10,undirected
18,298,10,undirected
18,359,470,undirected
18,387,149,undirected
18,394,643,undirected
18,395,551,undirected
18,406,643,undirected
18,410,643,undirected
18,411,643,undirected
18,412,643,undirected
18,414,643,undirected
18,416,643,undirected
18,417,643,undirected
18,418,643,undirected
18,420,643,undirected
18,421,643,undirected
18,422,643,undirected
18,425,458,undirected
18,433,551,undirected
18,448,458,undirected
18,459,462,undirected
18,460,462,undirected
18,461,462,undirected
18,462,458,undirected
18,463,462,undirected
18,503,449,undirected
18,514,643,undirected
18,532,551,undirected
18,537,462,undirected
18,539,470,undirected
18,544,643,undirected
18,548,470,undirected
18,556,470,undirected
18,558,401,undirected
18,561,10,undirected
18,580,643,undirected
18,585,643,undirected
18,591,401,undirected
18,603,10,undirected
18,610,462,undirected
19,2,551,undirected
19,4,10,undirected
19,5,377,undirected
19,7,10,undirected
19,9,470,undirected
19,24,470,undirected
19,30,470,undirected
19,40,401,undirected
19,41,551,undirected
19,45,462,undirected
19,89,449,undirected
19,108,470,undirected
19,122,10,undirected
19,132,470,undirected
19,135,470,undirected
19,138,10,undirected
19,139,470,undirected
19,146,470,undirected
19,153,470,undirected
19,154,470,undirected
19,167,401,undirected
19,177,449,undirected
19,191,462,undirected
19,193,449,undirected
19,197,470,undirected
19,200,10,undirected
19,203,470,undirected
19,211,462,undirected
19,215,470,undirected
19,228,470,undirected
19,241,470,undirected
19,264,551,undirected
19,283,643,undirected
19,296,10,undirected
19,298,10,undirected
19,359,470,undirected
19,387,149,undirected
19,394,643,undirected
19,395,551,undirected
19,406,643,undirected
19,410,643,undirected
19,411,643,undirected
19,412,643,undirected
19,414,643,undirected
19,416,643,undirected
19,417,643,undirected
19,418,643,undirected
19,420,643,undirected
19,421,643,undirected
19,422,643,undirected
19,425,458,undirected
19,433,551,undirected
19,448,458,undirected
19,459,462,undirected
19,460,462,undirected
19,461,462,undirected
19,462,458,undirected
19,463,462,undirected
19,503,449,undirected
19,514,643,undirected
19,532,551,undirected
19,537,462,undirected
19,539,470,undirected
19,544,643,undirected
19,548,470,undirected
19,556,470,undirected
19,558,401,undirected
19,561,10,undirected
19,580,643,undirected
19,585,643,undirected
19,591,401,undirected
19,603,10,undirected
19,610,462,undirected
